고객ID,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,월
"K340440",52,86.044176,2,4.062888,1,20.481408,27.930584,0,"2월"
"K340520",27,66.328290,4,6.371694,12,19.219536,11.479070,0,"2월"
"K340670",26,63.695956,25,38.044437,3,8.201196,21.297639,2,"2월"
"K340740",27,68.972063,18,48.437966,2,13.501872,5.642871,1,"2월"
"K340770",35,59.612609,27,41.425711,1,9.402177,8.851351,2,"2월"
"K340900",67,125.256768,23,41.713308,1,18.305560,19.984121,8,"2월"
"K341010",28,71.169521,1,4.411735,4,11.053577,19.087874,0,"2월"
"K341110",24,60.680532,15,28.685342,4,14.242373,4.745610,0,"2월"
"K341130",33,50.043604,18,32.818154,6,16.259409,7.443027,1,"2월"
"K341220",22,54.881324,10,40.029135,7,10.306352,10.918632,0,"2월"
"K341500",31,78.847560,44,69.051348,5,9.461707,0.852620,6,"2월"
"K341650",46,73.018717,1,16.095974,0,0.000000,17.573525,1,"2월"
"K341690",37,71.391042,5,29.039426,4,11.898507,12.730263,0,"2월"
"K341860",52,78.097981,5,55.185340,8,12.350076,11.184976,4,"2월"
"K341930",31,60.309526,4,7.146771,0,12.818080,22.652823,0,"2월"
"K341960",22,57.963216,8,12.439395,3,13.457825,12.615305,0,"2월"
"K342050",45,118.209346,5,12.773112,3,24.385032,14.057470,4,"2월"
"K342350",38,63.267305,15,43.087216,0,9.414777,11.026154,3,"2월"
"K342520",79,132.935551,0,0.000000,1,73.800000,25.312100,4,"2월"
"K342540",82,126.364763,1,41.400000,2,13.018774,17.625408,5,"2월"
"K342640",51,78.254878,4,26.386171,3,7.605603,18.193433,2,"2월"
"K342660",44,85.760717,2,13.025741,2,10.268467,7.588182,1,"2월"
"K342800",21,41.233523,6,21.479387,3,10.998482,2.815012,0,"2월"
"K343070",23,64.311889,0,0.000000,5,9.717045,25.034371,0,"2월"
"K343140",16,44.181200,11,29.938060,3,8.239833,1.925977,0,"2월"
"K343340",35,101.437128,5,33.637484,9,13.641545,11.510105,3,"2월"
"K343410",28,55.722691,14,29.369762,6,14.862342,10.314193,1,"2월"
"K343560",43,85.153877,4,35.661890,1,11.936690,27.532107,3,"2월"
"K343670",25,49.083946,9,21.936668,11,25.323565,27.914349,0,"2월"
"K343690",61,103.344480,0,0.000000,2,18.626040,22.712130,4,"2월"
"K344130",59,91.428677,18,62.752366,3,16.356506,0.089310,6,"2월"
"K344230",44,75.732941,1,9.325325,4,18.839040,27.978647,1,"2월"
"K344250",55,84.580643,3,28.753970,9,21.123606,0.876131,5,"2월"
"K344540",8,49.386818,7,11.633147,6,15.856830,18.899839,0,"2월"
"K344710",28,93.017371,1,24.685051,8,17.680988,13.578708,5,"2월"
"K345100",15,96.200606,33,51.026760,2,13.089242,18.349541,5,"2월"
"K345120",22,145.322496,1,7.206566,1,17.033702,35.180017,6,"2월"
"K345260",19,126.370022,4,17.856634,15,28.902564,9.209712,7,"2월"
"K345430",9,62.960510,10,17.767997,2,8.851810,18.648819,0,"2월"
"K345810",29,91.231859,10,19.270483,0,0.000000,2.214821,5,"2월"
"K345860",27,109.933085,2,25.490102,5,21.896784,15.644232,5,"2월"
"K345900",9,69.075922,8,23.247559,4,20.180482,2.370319,2,"2월"
"K346060",18,77.283205,17,30.718246,5,11.648012,18.782377,4,"2월"
"K346220",24,82.835976,11,22.528289,5,11.225436,13.867154,4,"2월"
"K346240",10,79.325198,3,7.516236,4,12.604150,5.960089,0,"2월"
"K346370",14,61.516908,15,33.516522,7,13.090830,27.575003,0,"2월"
"K346470",19,78.549975,4,23.373000,3,12.855150,7.100957,3,"2월"
"K346610",15,65.519837,1,8.040163,6,11.485947,21.780115,0,"2월"
"K346660",25,107.440944,21,40.496971,0,0.000000,1.070455,6,"2월"
"K346690",11,91.975565,7,12.774384,1,51.600000,3.284252,0,"2월"
"K346780",9,76.379598,11,17.160174,9,18.132210,21.050273,0,"2월"
"K347150",18,62.470675,17,35.465568,4,7.335248,19.312614,2,"2월"
"K347480",6,53.913343,1,41.627244,5,10.750337,4.787130,2,"2월"
"K347530",5,51.195291,13,29.161324,6,10.951794,16.794232,0,"2월"
"K347670",8,79.524245,13,20.713025,5,25.934314,2.188124,1,"2월"
"K347800",5,55.119280,9,20.003606,1,13.044101,21.494345,0,"2월"
"K347850",10,44.379090,6,11.036070,4,13.384170,9.707326,0,"2월"
"K347950",9,91.020706,1,5.635628,9,16.162555,28.749553,0,"2월"
"K348020",31,139.553231,2,11.008840,2,10.343272,25.563310,7,"2월"
"K348040",18,79.771084,2,9.824551,6,10.038128,24.096186,0,"2월"
"K348090",12,122.264344,1,3.184511,2,10.649840,21.833318,4,"2월"
"K348360",20,72.012823,12,20.095532,3,11.404330,4.489993,1,"2월"
"K348420",6,67.321412,19,31.011695,6,11.966221,2.950382,2,"2월"
"K348440",22,70.245646,11,29.321995,1,8.264194,8.283902,3,"2월"
"K348510",6,70.205600,6,49.341285,6,14.332468,19.202680,4,"2월"
"K348590",6,75.128042,14,52.232972,4,11.792687,6.782931,2,"2월"
"K349060",4,55.919851,2,32.675483,12,22.069447,24.460304,1,"2월"
"K349530",10,50.127485,13,27.932484,3,13.966242,9.395958,1,"2월"
"K349570",10,49.709119,12,24.983339,4,11.676062,17.354782,0,"2월"
"K349610",26,96.333696,16,25.538464,12,26.190724,30.051293,5,"2월"
"K349620",16,80.197422,9,21.691953,4,10.950652,27.034393,1,"2월"
"K349630",29,106.922310,9,25.267430,3,9.379150,29.350605,3,"2월"
"K349660",11,56.728589,11,28.177687,2,11.756254,2.738452,0,"2월"
"K349690",5,86.773379,7,18.087034,3,12.982718,4.687903,0,"2월"
"K349750",6,105.740640,11,19.979136,6,9.830160,11.441222,3,"2월"
"K349800",4,64.110182,14,41.718758,1,11.077862,20.129684,4,"2월"
"K349940",6,105.930835,3,15.246022,6,10.972915,20.041942,3,"2월"
"K349950",5,82.308354,3,21.709031,5,15.604629,10.990717,4,"2월"
"K349980",23,84.533933,12,23.049802,2,10.580237,9.957082,1,"2월"
"K350160",38,115.171749,2,4.586927,1,13.661065,7.392953,4,"2월"
"K350320",13,50.272155,23,39.875557,3,9.650850,8.173328,1,"2월"
"K350340",14,69.454800,5,18.835200,4,11.477700,16.185861,0,"2월"
"K350630",15,45.365923,8,12.967157,5,14.790464,14.998974,0,"2월"
"K350640",3,80.674003,6,9.340711,4,18.030826,16.735567,1,"2월"
"K350660",3,74.880330,9,21.603855,1,12.414885,11.485002,1,"2월"
"K350720",13,71.065863,5,33.089711,2,9.914520,13.361835,0,"2월"
"K350730",17,86.366066,2,59.992867,0,0.000000,11.097291,6,"2월"
"K350920",30,112.141933,1,51.169470,3,11.490688,19.405449,7,"2월"
"K351030",4,104.682666,21,36.563802,4,12.922549,12.373090,6,"2월"
"K351120",12,40.683283,9,23.121245,2,8.282656,17.084907,0,"2월"
"K351130",3,101.469132,5,9.668786,6,10.306289,12.852101,2,"2월"
"K351230",23,75.546303,11,17.822826,1,14.049525,20.688819,3,"2월"
"K351400",17,53.471038,2,4.938710,14,26.909640,16.649037,0,"2월"
"K351410",24,91.283187,3,59.056692,4,14.928079,21.432884,6,"2월"
"K351490",11,63.485115,15,24.420916,4,11.044247,9.827867,0,"2월"
"K352090",16,61.837032,0,0.000000,2,11.885112,8.082257,0,"2월"
"K352130",14,80.580612,11,25.852512,4,9.381960,24.348313,1,"2월"
"K352170",16,54.031150,13,33.704318,3,10.424016,7.294693,1,"2월"
"K352230",1,85.903736,9,26.158967,2,9.984968,9.809888,4,"2월"
"K352260",1,73.652527,9,44.878654,9,22.117231,19.997940,3,"2월"
"K352410",0,0.000000,20,38.846654,6,15.987368,21.536991,1,"2월"
"K352450",0,0.000000,14,39.912881,7,13.174405,1.762830,3,"2월"
"K352480",0,0.000000,10,22.736871,4,10.076070,18.366688,4,"2월"
"K352570",86,174.488832,23,43.497216,1,13.332480,3.172961,5,"2월"
"K352660",106,215.895436,41,112.723404,10,18.500406,6.268105,14,"2월"
"K352750",48,116.000500,9,28.113658,8,13.930191,19.631802,0,"2월"
"K353030",99,152.472660,8,46.063276,5,10.838418,16.065665,2,"2월"
"K353060",77,158.164152,22,46.513956,0,0.000000,9.477175,4,"2월"
"K353130",75,154.053623,6,66.370928,1,12.482606,3.708446,2,"2월"
"K353150",82,141.355525,13,24.535607,1,8.051737,14.168538,1,"2월"
"K353190",58,93.656086,35,52.526451,5,9.190980,9.020977,0,"2월"
"K353290",129,224.122801,19,38.553460,7,14.297319,9.751850,7,"2월"
"K353420",227,342.416184,2,8.851494,5,28.039632,2.952895,13,"2월"
"K353540",61,105.690539,19,58.636532,5,9.927878,14.181674,0,"2월"
"K353660",69,120.180298,10,52.185728,6,16.277864,21.973700,1,"2월"
"K353940",93,142.954116,26,55.004200,4,8.914909,17.611340,1,"2월"
"K354020",50,115.913739,17,79.794092,11,18.307974,26.101607,0,"2월"
"K354340",50,106.023697,36,73.695013,1,9.442314,5.002691,0,"2월"
"K354560",98,224.090971,14,79.560274,0,0.000000,31.603943,7,"2월"
"K354730",118,212.409990,12,97.289759,9,14.360112,8.740033,7,"2월"
"K354840",108,173.811401,7,24.340288,3,10.037232,22.248011,3,"2월"
"K354980",114,200.769769,15,25.358949,1,16.068283,7.683455,5,"2월"
"K355100",43,93.167123,10,41.142177,11,18.668816,2.816325,0,"2월"
"K355180",64,138.837123,0,0.000000,1,8.231118,11.349668,0,"2월"
"K355240",59,127.391468,5,43.141273,2,12.194107,2.515638,0,"2월"
"K355300",78,126.257789,4,40.935456,2,9.431208,6.039039,1,"2월"
"K355410",40,71.383224,14,44.880304,6,10.568261,15.976927,0,"2월"
"K355500",38,83.379971,8,69.170522,0,0.000000,21.255240,0,"2월"
"K355510",73,117.455274,21,48.500543,10,15.898889,22.146237,0,"2월"
"K355530",45,87.212219,17,38.692200,2,7.480492,19.524014,0,"2월"
"K355620",125,275.615158,8,13.364768,1,17.790188,24.333020,12,"2월"
"K355680",50,88.966441,27,49.323796,6,10.780018,7.479490,0,"2월"
"K355730",55,119.472008,0,0.000000,1,15.274310,24.113906,0,"2월"
"K355750",39,85.971017,30,55.054685,5,11.515277,23.627628,0,"2월"
"K355790",250,441.816000,10,49.869981,1,16.660145,16.602891,26,"2월"
"K355870",60,131.041070,3,35.634643,2,8.147237,1.397965,1,"2월"
"K356000",57,110.386888,0,0.000000,2,12.858061,10.758144,2,"2월"
"K356150",65,144.399024,13,31.553861,2,12.738230,19.425159,0,"2월"
"K356320",82,181.542629,20,39.312524,2,13.602287,16.878188,7,"2월"
"K356370",75,133.598540,21,80.735140,3,11.148696,23.287643,3,"2월"
"K356590",90,161.146908,1,105.080976,5,11.941020,20.159372,4,"2월"
"K356810",67,150.949775,0,0.000000,8,12.702010,8.204638,0,"2월"
"K356920",78,139.965345,0,0.000000,1,16.990818,11.855300,0,"2월"
"K356950",241,374.412386,9,75.979831,10,17.175974,3.785980,20,"2월"
"K357030",100,180.224502,37,88.024007,8,22.244334,8.244298,8,"2월"
"K357090",67,152.856365,15,24.775344,5,12.074852,0.576988,3,"2월"
"K357220",169,263.073531,5,14.748227,3,24.380832,25.711614,7,"2월"
"K357280",71,163.895651,30,65.619683,5,15.867474,26.860307,3,"2월"
"K357290",86,141.136529,54,107.739554,6,11.780440,29.616379,2,"2월"
"K357600",62,93.695630,11,55.935655,9,17.645556,12.714153,0,"2월"
"K357670",110,180.619530,3,61.053371,4,14.608349,19.639104,8,"2월"
"K357850",114,186.557402,4,7.806875,4,9.870762,5.255311,2,"2월"
"K357920",102,242.002754,15,35.409225,1,8.292335,23.795759,8,"2월"
"K358000",68,125.452070,7,77.230896,3,11.195984,3.422703,3,"2월"
"K358090",46,122.782624,3,68.189504,5,9.029660,24.555595,0,"2월"
"K358130",68,163.872636,14,23.147402,0,0.000000,18.820717,3,"2월"
"K358150",176,268.560666,5,27.501081,5,12.196642,18.186182,6,"2월"
"K358280",148,248.191445,58,98.468370,3,13.913453,2.926886,13,"2월"
"K358330",176,289.929109,19,47.552517,6,14.312837,3.415414,14,"2월"
"K358410",48,117.938667,12,70.175028,4,13.284579,16.031713,0,"2월"
"K358510",68,116.388150,22,74.862150,9,15.687600,29.823385,0,"2월"
"K358630",100,246.246140,9,59.176648,8,19.603247,25.650146,10,"2월"
"K358930",86,130.794192,60,101.656872,1,9.442650,24.872966,2,"2월"
"K359110",60,112.332067,3,60.282620,2,15.676865,21.071737,0,"2월"
"K359150",111,209.354084,13,43.442518,5,9.271269,18.836783,7,"2월"
"K359200",162,408.216912,11,40.801392,6,22.667440,24.526306,25,"2월"
"K359260",147,278.434253,39,61.036589,0,0.000000,16.613555,12,"2월"
"K359640",124,233.605278,2,9.838466,0,0.000000,3.099286,6,"2월"
"K359870",98,186.354232,6,34.386199,0,0.000000,8.787606,3,"2월"
"K359950",80,206.401449,51,169.316141,0,0.000000,13.970389,13,"2월"
"K360140",47,120.425215,10,78.516134,12,24.435438,1.518515,2,"2월"
"K360230",96,257.708012,1,234.600000,0,0.000000,1.639665,9,"2월"
"K360330",92,239.266368,14,28.367566,2,9.153751,0.546362,8,"2월"
"K360380",53,137.396340,2,3.634355,6,8.864280,21.969332,0,"2월"
"K360610",140,220.520246,5,16.449720,4,12.031795,9.747522,5,"2월"
"K360710",52,132.348951,11,25.968176,0,9.800768,11.863786,1,"2월"
"K360810",69,115.453805,31,60.389582,1,28.135652,3.960681,0,"2월"
"K360840",114,171.370261,5,29.892920,1,7.117362,23.019795,4,"2월"
"K361050",158,238.168080,21,62.663550,1,11.880450,3.117864,11,"2월"
"K361060",42,114.304334,0,0.000000,12,20.425517,4.201488,0,"2월"
"K361100",48,130.874306,2,9.046611,7,11.559559,7.301408,0,"2월"
"K361150",161,271.353037,18,66.651514,6,10.414299,7.947803,13,"2월"
"K361190",115,314.908109,11,41.512209,1,9.939543,13.456153,12,"2월"
"K361310",52,145.410073,30,100.216670,3,17.981460,4.558337,1,"2월"
"K361600",24,68.891309,23,60.051274,4,8.077963,22.054341,0,"2월"
"K361700",56,158.794968,2,31.081210,0,0.000000,15.600913,0,"2월"
"K361790",63,181.582454,58,88.153651,7,17.388464,7.810381,4,"2월"
"K361840",48,118.994832,66,98.987368,4,16.565947,34.201711,0,"2월"
"K361860",101,289.757908,8,76.447276,9,16.629376,9.673621,12,"2월"
"K362090",52,103.880635,1,30.009031,5,9.542621,20.005186,0,"2월"
"K362140",138,212.339673,9,60.073689,6,10.111413,0.867828,3,"2월"
"K362300",101,172.162231,37,105.605231,11,18.685545,16.629849,6,"2월"
"K362360",61,122.750208,15,29.647642,2,11.663309,20.532855,0,"2월"
"K362410",88,175.332843,6,18.614453,5,9.179730,11.824228,0,"2월"
"K362510",115,232.169753,5,46.872584,5,21.013607,13.861436,8,"2월"
"K362600",69,109.866000,23,79.597917,7,13.550140,6.877955,0,"2월"
"K362610",70,141.779359,8,54.163875,6,10.139477,25.982950,2,"2월"
"K362690",53,107.410380,4,37.433319,3,13.306062,19.740461,0,"2월"
"K362800",55,111.685147,30,47.522336,3,17.355096,4.473903,0,"2월"
"K363070",19,201.085423,0,0.000000,2,9.570699,25.329941,0,"2월"
"K363090",59,266.102335,0,0.000000,7,13.328918,14.441309,4,"2월"
"K363220",54,322.511592,9,25.480198,1,13.586469,19.106918,17,"2월"
"K363500",26,158.648555,7,22.190243,16,24.759639,0.134589,1,"2월"
"K363520",19,114.798838,1,36.557219,4,11.838370,10.028934,0,"2월"
"K363550",19,116.154066,0,0.000000,8,16.107776,0.234676,0,"2월"
"K363570",49,152.394280,10,87.671042,8,17.628086,11.175182,3,"2월"
"K363980",98,388.783616,28,80.496789,7,12.818335,9.987287,22,"2월"
"K363990",64,252.779011,12,74.239853,6,16.777368,5.581403,13,"2월"
"K364020",20,186.287098,1,4.467432,4,10.183823,13.455394,0,"2월"
"K364220",18,115.341402,38,67.247212,1,60.000000,13.386572,0,"2월"
"K364580",28,183.098139,24,38.852265,7,24.953004,5.624669,2,"2월"
"K364710",36,235.675062,7,33.859865,1,7.283556,7.449186,9,"2월"
"K364780",24,156.075901,14,93.445594,2,10.585404,29.983538,1,"2월"
"K364990",30,127.987106,22,40.404247,5,10.242194,8.574214,1,"2월"
"K365070",25,170.756906,23,43.199456,4,12.283310,3.627347,0,"2월"
"K365100",35,240.215605,13,22.948737,1,12.180173,8.396718,10,"2월"
"K365150",48,143.864010,20,33.063483,0,0.000000,6.440035,0,"2월"
"K365220",23,155.365812,2,18.281767,5,27.335038,29.485322,0,"2월"
"K365430",53,163.402025,19,70.926167,9,18.287583,9.270776,4,"2월"
"K365800",23,171.874704,26,53.552289,3,12.129534,23.513072,6,"2월"
"K365920",45,141.620982,13,66.743176,4,12.250950,22.827170,2,"2월"
"K366090",13,101.502383,27,70.431316,4,11.979206,15.260332,0,"2월"
"K366190",19,149.593946,37,98.385876,6,10.668348,7.259783,1,"2월"
"K366230",34,128.044526,22,75.182607,0,0.000000,22.739086,0,"2월"
"K366250",77,263.438467,10,17.245805,6,10.265360,23.174835,10,"2월"
"K366390",21,163.239145,30,64.781659,5,10.457231,17.186838,5,"2월"
"K366630",16,133.008268,56,98.967024,3,9.726070,22.453066,5,"2월"
"K366650",42,131.687119,6,112.224243,8,14.592988,19.694912,4,"2월"
"K366660",13,108.328896,46,76.042637,8,12.744576,7.482135,0,"2월"
"K366810",20,171.753915,9,25.982037,5,12.942363,0.863558,1,"2월"
"K366840",11,232.109527,35,88.865463,6,16.184108,3.850572,8,"2월"
"K366850",16,138.127266,19,35.334882,1,56.400000,29.722876,0,"2월"
"K367130",13,119.649814,0,0.000000,1,12.796094,12.049217,0,"2월"
"K367150",35,104.805140,1,76.998844,7,11.839562,22.963665,2,"2월"
"K367210",14,133.193160,2,21.292146,6,20.541762,12.242066,0,"2월"
"K367250",40,176.624791,20,57.331007,5,10.498676,29.097520,3,"2월"
"K367880",41,126.066888,4,46.029312,1,13.459464,1.173576,0,"2월"
"K368060",34,165.763782,7,52.099764,1,11.567710,6.959608,4,"2월"
"K368080",24,139.038276,7,54.396753,4,8.065272,24.879602,2,"2월"
"K368190",14,156.367440,1,28.794492,4,9.614055,16.399060,0,"2월"
"K368400",19,218.315824,5,64.930596,5,9.686368,20.058123,6,"2월"
"K368590",10,118.719554,9,24.817579,0,0.000000,1.848491,0,"2월"
"K368770",27,104.524174,51,81.160523,8,12.930826,28.291938,0,"2월"
"K368800",19,233.670377,24,40.579938,5,18.333958,9.167021,5,"2월"
"K368930",62,301.227590,6,18.242303,1,9.100279,23.027788,15,"2월"
"K369100",11,139.694377,17,88.407682,1,9.031351,6.768148,5,"2월"
"K369140",30,147.714890,17,46.086680,3,8.769715,23.481750,1,"2월"
"K369220",57,269.404906,12,20.030713,8,17.137994,0.077188,8,"2월"
"K369390",87,278.480104,20,43.148637,3,10.610321,31.037640,10,"2월"
"K369720",97,313.946464,6,9.820780,4,12.846643,23.130481,12,"2월"
"K369740",29,138.381571,4,9.446557,1,7.809154,22.155763,0,"2월"
"K369760",29,139.079938,22,44.544991,1,13.742052,14.860077,0,"2월"
"K369840",24,87.204280,9,48.580653,5,10.760012,18.364250,0,"2월"
"K369850",99,300.676090,2,13.213706,10,24.850680,27.684257,12,"2월"
"K369880",32,152.700912,4,9.485112,10,24.338860,12.097619,0,"2월"
"K370170",12,190.878534,38,66.397353,1,97.500000,12.298635,4,"2월"
"K370190",11,183.669394,3,13.822200,9,26.907216,4.940239,0,"2월"
"K370290",10,142.079671,11,25.527443,6,12.044263,6.028549,0,"2월"
"K370590",10,134.230635,4,11.846386,2,14.275322,1.432439,0,"2월"
"K370650",37,173.903089,9,49.772904,2,16.962754,0.872460,4,"2월"
"K370760",30,153.786892,38,67.151495,1,13.684043,20.039822,4,"2월"
"K370880",39,181.265937,6,35.411121,0,0.000000,15.270508,4,"2월"
"K370910",37,197.127607,46,86.143809,1,78.000000,30.032073,7,"2월"
"K371060",22,119.140783,1,25.310425,4,11.419989,14.606949,0,"2월"
"K371090",19,103.571820,29,61.889239,0,0.000000,9.527643,0,"2월"
"K371680",27,301.577645,5,27.225760,4,9.253836,24.656193,13,"2월"
"K371710",30,100.719569,21,47.339060,2,9.206016,4.589937,0,"2월"
"K371930",40,231.766164,3,33.695460,1,26.858700,1.510267,8,"2월"
"K371940",62,181.667999,29,83.580271,1,53.400000,19.719204,4,"2월"
"K371980",55,323.186623,33,104.505327,4,8.838759,19.647279,19,"2월"
"K372320",3,187.203479,48,84.895828,0,0.000000,27.806599,6,"2월"
"K372400",18,43.573992,4,9.381960,2,11.362596,4.661922,1,"2월"
"K372590",11,22.719330,6,11.802969,2,10.620825,0.398266,0,"2월"
"K372790",18,38.593632,4,13.332346,4,8.620915,9.663093,1,"2월"
"K372800",18,32.362634,0,0.000000,2,23.688113,3.612084,0,"2월"
"K372880",10,20.509551,6,13.282016,0,6.886971,0.515375,0,"2월"
"K373010",27,60.903864,4,9.469152,2,12.912480,3.791273,3,"2월"
"K373100",27,45.879418,1,12.457014,7,18.332964,16.567160,3,"2월"
"K373160",18,39.719354,3,5.398747,4,9.640620,12.275416,0,"2월"
"K373170",17,37.775818,5,16.974694,2,9.566075,7.881692,2,"2월"
"K373230",20,33.193704,0,0.000000,8,17.382192,12.481325,1,"2월"
"K373330",13,25.568604,3,11.550729,5,12.616087,12.060449,0,"2월"
"K373410",21,45.404150,1,15.163934,4,9.422676,18.373520,3,"2월"
"K373480",31,55.207606,4,15.120554,4,17.816467,17.093822,3,"2월"
"K373490",16,31.608502,6,14.645015,4,7.187263,10.004208,1,"2월"
"K373530",18,50.072904,3,11.110554,2,14.663250,10.165454,2,"2월"
"K373610",27,43.490496,4,8.270960,1,9.966572,16.077620,2,"2월"
"K373640",37,68.080758,2,8.258977,2,9.821486,24.590855,3,"2월"
"K373790",11,27.440790,6,12.453897,5,12.102092,16.853117,1,"2월"
"K374010",15,28.318666,3,11.334998,4,8.887241,10.778401,1,"2월"
"K374170",14,37.412532,9,24.941688,6,11.167920,20.239444,2,"2월"
"K374200",14,28.016968,7,11.438120,5,9.853062,4.549736,0,"2월"
"K374590",7,28.581172,0,0.000000,2,10.652300,7.911409,1,"2월"
"K374700",10,44.151605,8,12.937868,5,13.390241,16.424976,2,"2월"
"K374780",3,34.867114,1,14.110445,4,8.588966,5.806283,0,"2월"
"K375060",9,30.296578,0,0.000000,2,12.424464,9.450755,0,"2월"
"K375130",5,35.348750,1,3.362824,8,17.830786,12.644509,1,"2월"
"K375260",7,35.393018,11,17.265937,6,10.161499,16.235618,2,"2월"
"K375300",4,34.964163,4,10.095287,0,0.000000,0.495999,0,"2월"
"K375440",7,50.167399,7,23.687057,9,15.921725,25.488769,3,"2월"
"K375480",13,53.772823,0,0.000000,5,9.785349,6.119004,2,"2월"
"K375690",1,24.610050,5,7.530675,6,8.777584,4.672719,0,"2월"
"K375700",7,30.715798,6,19.185980,3,8.567611,4.802673,1,"2월"
"K375840",8,38.929372,11,16.532767,3,9.162247,8.542264,2,"2월"
"K375850",7,32.116090,1,7.598896,9,14.433124,10.931169,0,"2월"
"K375980",12,41.691305,3,4.871972,2,7.747235,1.890865,1,"2월"
