Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Usage_Band,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,Tariff_OK,average cost min,Group
K149640,F,29,20/01/99,21.033333,0,Pre Pay,CAT 200,Active,S50,504,1611.599999,103,263.400001,6,30.000000,310.957952,65.070946,3.197619,2.557282,5.000000,613,1905.000000,3.107667,2215.957952,MedHigh,705.000000,9.229921,65.070945,158.358330,308.358330,OK,0.139154,1
K149530,F,51,16/07/99,15.133333,6,Pre Pay,CAT 200,Active,S80,38,604.200000,64,472.800000,12,26.000000,251.439615,0.000000,15.900000,7.387500,2.166667,114,1103.000000,9.675439,1354.439615,Med,-97.000000,7.738894,0.000000,75.431884,225.431885,OK,0.166439,1
K124740,F,55,24/06/96,52.366667,0,Pre Pay,CAT 200,Active,ASAD170,796,1319.400000,395,655.200001,51,93.600000,383.755095,71.103238,1.657538,1.658734,1.835294,1242,2068.200001,1.665217,2451.955096,High,868.200001,8.189730,71.103238,186.229766,336.229766,OK,0.137127,1
K149510,M,55,06/03/96,56.033333,8,Pre Pay,CAT 200,Active,ASAD170,418,2014.200001,29,99.599999,4,57.500000,334.484041,93.616178,4.818660,3.434483,14.375000,451,2171.300000,4.814412,2505.784041,High,971.300000,9.638235,93.616178,193.961390,343.961390,OK,0.137267,1
K124680,F,48,19/12/99,9.933333,2,Pre Pay,CAT 200,Active,S50,774,1215.000000,54,148.200001,2,44.400000,184.756820,19.339719,1.569767,2.744444,22.200000,830,1407.600001,1.695904,1592.356821,MedHigh,207.600001,9.315857,19.339719,74.766765,224.766765,OK,0.141154,1
K198720,M,20,26/11/96,47.200000,1,Pre Pay,CAT 200,Active,ASAD170,121,2454.600000,218,369.300000,0,0.000000,212.155917,152.009385,20.285950,1.694037,0.000000,339,2823.900000,8.330088,3036.055917,High,1623.900000,9.346117,151.771595,215.418370,365.418370,OK,0.120360,1
K149150,M,32,01/05/99,17.666667,11,Pre Pay,CAT 200,Active,S80,63,954.000000,231,368.100000,7,42.000000,340.798871,13.943267,15.142857,1.593506,6.000000,301,1364.100000,4.531894,1704.898871,MedHigh,164.100000,8.496811,13.943267,116.182928,266.182928,OK,0.156128,1
K149130,M,33,11/02/96,56.833333,0,Pre Pay,CAT 200,Churned,ASAD90,297,1425.600001,1,67.200000,0,0.000000,238.508721,36.698443,4.800000,67.200000,0.000000,298,1492.800001,5.009396,1731.308722,MedHigh,292.800001,9.774920,28.620965,100.173581,250.173581,OK,0.144500,1
K149190,F,40,24/09/96,49.300000,0,Pre Pay,CAT 200,Active,ASAD170,57,870.000000,285,531.600001,37,60.600001,462.808383,20.910368,15.263158,1.865263,1.637838,379,1462.200002,3.858047,1925.008385,MedHigh,262.200002,7.974969,20.910369,159.752884,309.752884,OK,0.160910,1
K112250,M,34,16/11/98,23.200000,2,Pre Pay,CAT 200,Active,ASAD170,1004,1834.799999,40,63.000000,4,26.500000,428.856761,70.745624,1.827490,1.575000,6.625000,1048,1924.299999,1.836164,2353.156760,MedHigh,724.299999,9.767448,70.745625,199.402653,349.402653,OK,0.148483,1
K124420,M,33,10/09/99,13.266667,2,Pre Pay,CAT 200,Active,ASAD170,324,808.800001,93,156.600000,15,49.199999,282.827789,0.000000,2.496296,1.683871,3.280000,432,1014.600000,2.348611,1297.427789,Med,-185.400000,8.985807,0.000000,84.848337,234.848337,OK,0.181011,1
K112210,F,45,11/05/97,41.666667,1,Pre Pay,CAT 200,Active,ASAD170,436,854.400000,26,300.600000,9,18.000000,326.451441,0.000000,1.959633,11.561538,2.000000,471,1173.000000,2.490446,1499.451441,Med,-27.000000,8.641944,0.000000,97.935432,247.935432,OK,0.165351,1
K148750,F,43,22/05/96,53.466667,1,Pre Pay,CAT 200,Active,ASAD170,513,1851.000000,145,361.500000,10,118.000000,594.982094,101.419989,3.608187,2.493103,11.800000,668,2330.500000,3.488772,2925.482094,High,1130.500000,8.971251,101.419990,279.914619,429.914619,OK,0.146955,1
K124360,F,41,02/06/97,40.933333,0,Pre Pay,CAT 200,Active,ASAD170,463,724.800001,151,367.199999,1,140.000000,258.872274,2.541298,1.565443,2.431788,140.000000,615,1232.000000,2.003252,1490.872274,Med,32.000000,7.941558,2.541299,80.202981,230.202981,OK,0.154408,1
K196980,M,18,28/10/99,11.666667,0,Pre Pay,CAT 200,Churned,ASAD90,186,1018.800001,13,338.100001,4,88.199999,334.009087,20.894813,5.477419,26.007692,22.050000,203,1445.100001,7.118719,1779.109088,MedHigh,245.100001,8.525016,20.894813,121.097539,271.097539,OK,0.152378,1
K148510,M,28,21/09/97,37.233333,0,Pre Pay,CAT 200,Churned,ASAD90,131,658.200000,5,339.600000,54,136.000000,294.280737,0.000000,5.024427,67.920000,2.518519,190,1133.800000,5.967368,1428.080737,Med,-66.200000,7.902628,0.000000,88.284221,238.284221,OK,0.166856,1
K148570,M,40,19/11/96,47.433333,2,Pre Pay,CAT 200,Active,S80,41,596.400000,165,444.000000,36,67.200000,245.717038,0.000000,14.546341,2.690909,1.866667,242,1107.600000,4.576860,1353.317038,Med,-92.400000,7.692308,0.000000,73.715111,223.715111,OK,0.165309,1
K197120,M,17,22/11/99,10.833333,8,Pre Pay,CAT 200,Active,ASAD170,75,934.200000,73,129.900000,4,40.000000,279.577852,0.000000,12.456000,1.779452,10.000000,152,1104.100000,7.263816,1383.677852,Med,-95.900000,9.230595,0.000000,83.873356,233.873356,OK,0.169023,1
K148520,F,33,18/04/97,42.433333,1,Pre Pay,CAT 200,Active,S80,64,920.400000,63,110.400000,0,0.000000,339.751031,0.000000,14.381250,1.752381,0.000000,127,1030.800000,8.116535,1370.551031,Med,-169.200000,9.464494,0.000000,101.925309,251.925309,OK,0.183813,1
K196960,M,15,21/10/96,48.400000,2,Pre Pay,CAT 200,Churned,S50,153,842.400000,34,651.000000,5,63.600000,233.704915,27.507572,5.505882,19.147059,12.720000,192,1557.000000,8.109375,1790.704915,MedHigh,357.000000,7.705202,27.507572,97.619047,247.619047,OK,0.138280,1
K197020,F,21,17/07/96,51.600000,1,Pre Pay,CAT 200,Churned,ASAD90,324,1498.799999,408,652.200001,11,18.000000,323.666331,81.929420,4.625926,1.598529,1.636364,743,2169.000000,2.919246,2492.666331,High,969.000000,8.455048,81.929419,179.029318,329.029318,OK,0.131999,1
K197100,F,21,14/07/99,15.200000,2,Pre Pay,CAT 200,Churned,ASAD90,319,1481.400000,89,167.400000,35,133.000000,358.104084,53.275612,4.643887,1.880899,3.800000,443,1781.800000,4.022122,2139.904084,MedHigh,581.800000,9.157032,53.275613,160.706839,310.706839,OK,0.145197,1
K197180,F,21,20/10/97,36.266667,7,Pre Pay,CAT 200,Churned,ASAD90,118,1474.800000,302,464.100000,38,70.800000,644.115414,70.194548,12.498305,1.536755,1.863158,458,2009.700000,4.387991,2653.815414,High,809.700000,8.669204,70.194548,263.429172,413.429172,OK,0.155787,1
K197290,F,25,25/04/99,17.866667,2,Pre Pay,CAT 200,Churned,ASAD90,71,895.800000,211,673.200000,76,117.000000,379.483523,37.210998,12.616901,3.190521,1.539474,358,1686.000000,4.709497,2065.483523,MedHigh,486.000000,7.656584,37.210996,151.056053,301.056053,OK,0.145756,1
K197370,M,25,18/06/98,28.233333,2,Pre Pay,CAT 200,Churned,S50,107,1363.799999,74,142.799999,9,44.000000,298.442350,32.948171,12.745794,1.929730,4.888889,190,1550.599998,8.161053,1849.042348,MedHigh,350.599998,9.397653,32.948170,122.480875,272.480875,OK,0.147363,1
K197500,F,22,02/03/98,31.833333,3,Pre Pay,CAT 200,Active,ASAD170,257,919.199999,83,190.199999,0,0.000000,212.377100,0.000000,3.576654,2.291566,0.000000,340,1109.399998,3.262941,1321.777098,Med,-90.600002,9.142780,0.000000,63.713130,213.713130,OK,0.161686,1
K148740,F,45,05/09/97,37.766667,1,Pre Pay,CAT 200,Churned,ASAD90,114,1665.000000,143,516.000000,3,55.200000,506.497053,90.385999,14.605263,3.608392,18.400000,260,2236.200000,8.600769,2742.697053,High,1036.200000,8.722833,90.385999,242.335115,392.335115,OK,0.143047,1
K197480,M,25,09/03/96,55.933333,1,Pre Pay,CAT 200,Active,ASAD170,43,559.200000,213,373.200000,21,78.000000,198.185008,0.000000,13.004651,1.752113,3.714286,277,1010.400000,3.647653,1208.585008,Med,-189.600000,7.767221,0.000000,59.455502,209.455502,OK,0.173306,1
K197580,M,19,03/07/97,39.900000,1,Pre Pay,CAT 200,Churned,ASAD90,27,975.600000,235,689.100000,25,87.000000,428.866756,42.948320,36.133333,2.932340,3.480000,287,1751.700000,6.103484,2180.566756,MedHigh,551.700000,7.784723,42.948319,171.608346,321.608346,OK,0.147488,1
K197520,F,17,14/02/99,20.200000,2,Pre Pay,CAT 200,Churned,ASAD90,34,1311.599999,4,39.900000,4,9.600000,340.391383,15.817060,38.576471,9.975000,2.400000,42,1361.099999,32.407143,1701.491382,MedHigh,161.099999,9.818162,15.817059,117.934473,267.934473,OK,0.157470,1
K197560,F,21,25/07/97,39.166667,2,Pre Pay,CAT 200,Churned,ASAD90,243,872.400000,195,554.700001,4,26.400000,199.374203,20.282615,3.590123,2.844615,6.600000,442,1453.500001,3.288462,1652.874204,MedHigh,253.500001,8.001032,20.282616,80.094877,230.094877,OK,0.139209,1
K197680,M,24,01/11/98,23.700000,0,Pre Pay,CAT 200,Churned,S50,201,1061.400001,5,161.700001,27,88.200001,346.677114,10.069454,5.280597,32.340000,3.266667,233,1311.300003,5.627897,1657.977117,MedHigh,111.300003,9.047129,10.069455,114.072589,264.072589,OK,0.159274,1
K197930,M,15,04/02/99,20.533333,2,Pre Pay,CAT 200,Churned,ASAD90,51,1431.599999,131,242.400001,9,65.400001,439.729380,49.167454,28.070588,1.850382,7.266667,191,1739.400001,9.106806,2179.129381,MedHigh,539.400001,9.115212,49.167454,181.086268,331.086268,OK,0.151935,1
K198000,M,25,25/01/98,33.033333,8,Pre Pay,CAT 200,Active,ASAD170,513,1482.599999,200,455.400001,18,105.599999,330.659433,72.780934,2.890058,2.277000,5.866667,731,2043.599999,2.795622,2374.259432,High,843.599999,8.627422,72.780934,171.978763,321.978763,OK,0.135612,1
K198150,F,17,23/10/96,48.333333,8,Pre Pay,CAT 200,Churned,ASAD90,191,919.200000,209,382.800000,21,142.200000,465.212048,19.981384,4.812565,1.831579,6.771429,421,1444.200000,3.430404,1909.412048,MedHigh,244.200000,8.182385,19.981383,159.544998,309.544998,OK,0.162115,1
K198220,M,23,28/02/96,56.266667,2,Pre Pay,CAT 200,Active,ASAD170,178,640.200001,110,439.200001,9,19.200001,255.879633,0.000000,3.596629,3.992727,2.133333,297,1098.600003,3.698990,1354.479636,Med,-101.399997,7.913708,0.000000,76.763890,226.763890,OK,0.167418,1
K198250,F,12,13/04/98,30.433333,9,Pre Pay,CAT 200,Active,ASAD170,166,2295.000000,136,226.500000,5,22.000000,325.398314,127.787000,13.825301,1.665441,4.400000,307,2543.500000,8.285016,2868.898314,High,1343.500000,9.511500,127.787001,225.406495,375.406495,OK,0.130854,1
K149140,M,57,01/08/97,38.933333,0,Pre Pay,CAT 200,Active,ASAD170,72,1093.800002,289,489.899999,11,76.199998,359.032062,38.147677,15.191667,1.695156,6.927273,372,1659.899999,4.462097,2018.932061,MedHigh,459.899999,8.294777,38.147678,145.857297,295.857297,OK,0.146541,1
K198280,M,14,21/07/99,14.966667,1,Pre Pay,CAT 200,Churned,ASAD90,321,1517.400000,11,241.800000,3,63.000000,577.964447,57.016220,4.727103,21.981818,21.000000,335,1822.200000,5.439403,2400.164447,MedHigh,622.200000,9.163648,57.016220,230.405554,380.405554,OK,0.158491,1
K198460,F,21,17/12/99,10.000000,0,Pre Pay,CAT 200,Churned,ASAD90,91,1281.600000,126,339.300000,16,91.500001,325.289955,44.794603,14.083516,2.692857,5.718750,233,1712.400001,7.349356,2037.689956,MedHigh,512.400001,8.742116,44.794604,142.381591,292.381591,OK,0.143487,1
K198540,F,24,14/05/98,29.400000,1,Pre Pay,CAT 200,Churned,ASAD90,645,2322.599999,141,269.400001,10,49.800000,352.421135,135.469604,3.600930,1.910638,4.980000,796,2641.800000,3.318844,2994.221135,High,1441.800000,9.395866,135.469603,241.195943,391.195943,OK,0.130650,1
K198510,F,24,06/08/96,50.933333,2,Pre Pay,CAT 200,Churned,ASAD90,513,1846.800000,190,512.700001,3,53.400000,627.683898,107.061837,3.600000,2.698421,17.800000,706,2412.900001,3.417705,3040.583899,High,1212.900001,8.826930,107.061837,295.367006,445.367006,OK,0.146474,1
K198700,F,17,15/07/97,39.500000,5,Pre Pay,CAT 200,Active,ASAD170,72,1036.200001,51,156.300001,47,83.400000,258.497955,6.877043,14.391667,3.064706,1.774468,170,1275.900002,7.505294,1534.397957,MedHigh,75.900002,9.060663,6.877043,84.426430,234.426430,OK,0.152781,1
K112340,F,35,14/05/99,17.233333,2,Pre Pay,CAT 200,Active,ASAD170,486,748.800000,271,467.100000,73,114.600000,246.995246,10.197244,1.540741,1.723616,1.569863,830,1330.500000,1.603012,1577.495246,MedHigh,130.500000,7.813980,10.197244,84.295817,234.295817,OK,0.148524,1
K198750,F,25,27/03/98,31.000000,1,Pre Pay,CAT 200,Churned,ASAD90,271,1360.799999,38,165.899999,14,23.000000,386.933609,32.838674,5.021402,4.365789,1.642857,323,1549.699998,4.797833,1936.633607,MedHigh,349.699998,9.390527,32.838673,148.918756,298.918756,OK,0.154350,1
K198970,M,25,28/09/98,24.833333,0,Pre Pay,CAT 200,Active,ASAD170,60,1114.800000,101,178.200000,5,54.600001,346.475475,13.485093,18.580000,1.764356,10.920000,166,1347.600001,8.118072,1694.075476,MedHigh,147.600001,9.136242,13.485094,117.427736,267.427736,OK,0.157861,1
K199050,M,15,21/02/96,56.500000,9,Pre Pay,CAT 200,Churned,ASAD90,80,1434.600000,248,453.600000,12,33.600000,189.017567,63.030740,17.932500,1.829032,2.800000,340,1921.800000,5.652353,2110.817567,MedHigh,721.800000,8.732438,63.030740,119.736010,269.736010,OK,0.127787,1
K149590,M,29,18/10/99,12.000000,8,Pre Pay,CAT 200,Churned,ASAD90,293,1062.600000,6,105.600000,32,70.000000,377.530644,3.549125,3.626621,17.600000,2.187500,331,1238.200000,3.740785,1615.730644,Med,38.200000,9.290906,3.549126,116.808319,266.808319,OK,0.165132,1
K199340,F,16,08/05/99,17.433333,0,Pre Pay,CAT 200,Active,S50,212,1025.400000,105,303.299999,30,48.600000,380.631626,15.464994,4.836792,2.888571,1.620000,347,1377.299999,3.969164,1757.931625,MedHigh,177.299999,8.722501,15.464993,129.654481,279.654481,OK,0.159082,1
K199320,F,12,22/05/98,29.133333,0,Pre Pay,CAT 200,Churned,S50,183,886.200000,237,511.499999,2,69.600000,456.604935,21.437012,4.842623,2.158228,34.800000,422,1467.299999,3.477014,1923.904934,MedHigh,267.299999,8.019832,21.437012,158.418492,308.418492,OK,0.160309,1
K199450,M,20,01/04/97,43.000000,2,Pre Pay,CAT 200,Active,ASAD170,114,1644.000000,12,22.800000,12,40.500000,414.969721,49.789566,14.421053,1.900000,3.375000,138,1707.300000,12.371739,2122.269721,MedHigh,507.300000,9.814620,49.789565,174.280481,324.280481,OK,0.152799,1
K149790,M,28,22/07/96,51.433333,1,Pre Pay,CAT 200,Active,S50,79,1125.000000,24,103.800000,22,86.400001,403.338969,10.687007,14.240506,4.325000,3.927273,125,1315.200001,10.521600,1718.538970,MedHigh,115.200001,9.276916,10.687007,131.688698,281.688698,OK,0.163912,1
K199670,M,18,07/07/99,15.433333,0,Pre Pay,CAT 200,Churned,ASAD90,211,759.600000,128,249.000000,2,16.800000,336.512829,0.000000,3.600000,1.945313,8.400000,341,1025.400000,3.007038,1361.912829,Med,-174.600000,8.703920,0.000000,100.953849,250.953849,OK,0.184266,1
K149870,M,31,17/03/97,43.500000,2,Pre Pay,CAT 200,Active,S80,113,1584.600000,297,594.000000,9,25.000000,219.885212,86.264240,14.023009,2.000000,2.777778,419,2203.600000,5.259189,2423.485212,High,1003.600000,8.595480,86.264239,152.229802,302.229802,OK,0.124709,1
K199730,F,21,09/12/96,46.766667,1,Pre Pay,CAT 200,Churned,S50,388,1894.200000,258,453.900001,19,35.000000,522.921973,106.174178,4.881959,1.759302,1.842105,665,2383.100001,3.583609,2906.021974,High,1183.100001,8.974235,106.174177,263.050769,413.050769,OK,0.142136,1
K149940,M,26,11/12/96,46.700000,2,Pre Pay,CAT 200,Active,S80,89,1521.600000,6,79.500001,0,0.000000,219.705509,39.245612,17.096629,13.250000,0.000000,95,1601.100001,16.853684,1820.805510,MedHigh,401.100001,9.751733,39.114202,105.025855,255.025855,OK,0.140062,1
K200150,F,12,21/12/98,22.033333,1,Pre Pay,CAT 200,Churned,ASAD90,262,1314.600000,114,405.900000,6,24.500000,245.738411,47.778854,5.017557,3.560526,4.083333,382,1745.000000,4.568063,1990.738411,MedHigh,545.000000,8.766762,47.778854,121.500377,271.500377,OK,0.136382,1
K150060,F,42,19/01/96,57.600000,7,Pre Pay,CAT 200,Active,ASAD170,86,1501.199999,35,303.900000,1,63.600000,323.777211,60.294648,17.455814,8.682857,63.600000,122,1868.699999,15.317213,2192.477210,MedHigh,668.699999,9.016696,60.294647,157.427810,307.427810,OK,0.140219,1
K200100,M,13,20/09/98,25.100000,2,Pre Pay,CAT 200,Active,ASAD90,66,1336.199999,125,206.700000,7,51.000000,432.033091,36.205735,20.245455,1.653600,7.285714,198,1593.899999,8.050000,2025.933090,MedHigh,393.899999,9.191605,36.205734,165.815661,315.815661,OK,0.155887,1
K200120,M,19,08/10/99,12.333333,2,Pre Pay,CAT 200,Churned,ASAD90,64,1293.000000,407,667.200001,25,45.000000,394.097347,66.220592,20.203125,1.639312,1.800000,496,2005.200001,4.042742,2399.297348,High,805.200001,8.224117,66.220593,184.449797,334.449797,OK,0.139395,1
K200280,M,25,01/04/98,30.833333,5,Pre Pay,CAT 200,Active,ASAD170,267,1349.400000,10,264.300001,35,76.000000,207.336765,44.038802,5.053933,26.430000,2.171429,312,1689.700001,5.415705,1897.036766,MedHigh,489.700001,8.993017,44.038802,106.239831,256.239831,OK,0.135074,1
K200350,M,21,08/02/98,32.566667,1,Pre Pay,CAT 200,Active,ASAD170,108,2394.000000,85,192.000000,5,10.200000,562.491478,134.182984,22.166667,2.258824,2.040000,198,2596.200000,13.112121,3158.691478,High,1396.200000,9.610585,134.182984,302.930427,452.930427,OK,0.143392,1
K200420,F,21,05/07/99,15.500000,1,Pre Pay,CAT 200,Churned,ASAD90,33,766.800000,180,667.800000,2,29.000000,290.143614,20.085181,23.236364,3.710000,14.500000,215,1463.600000,6.807442,1753.743614,MedHigh,263.600000,7.619568,20.085182,107.128266,257.128266,OK,0.146617,1
K200410,M,23,16/10/99,12.066667,11,Pre Pay,CAT 200,Churned,ASAD170,148,754.199999,15,231.600000,4,36.600000,218.115015,0.000000,5.095946,15.440000,9.150000,167,1022.399999,6.122156,1240.515014,Med,-177.600001,8.688380,0.000000,65.434505,215.434505,OK,0.173665,1
K200500,M,22,20/11/97,35.233333,2,Pre Pay,CAT 200,Churned,S50,38,906.600000,89,165.300000,1,92.400000,244.084312,0.000000,23.857895,1.857303,92.400000,128,1164.300000,9.096094,1408.384312,Med,-35.700000,8.893326,0.000000,73.225294,223.225294,OK,0.158497,1
K200900,F,25,10/04/99,18.366667,1,Pre Pay,CAT 200,Churned,S50,36,1027.799999,209,608.700001,4,17.000000,215.034945,36.769566,28.550000,2.912440,4.250000,249,1653.500000,6.640562,1868.534945,MedHigh,453.500000,8.107953,36.769566,101.280050,251.280050,OK,0.134480,1
K112660,F,55,06/06/97,40.800000,2,Pre Pay,CAT 200,Active,ASAD170,1098,1797.600000,12,127.200000,3,35.500000,453.462576,72.874850,1.637158,10.600000,11.833333,1113,1960.300000,1.761276,2413.762576,High,760.300000,9.585012,72.874850,208.913623,358.913623,OK,0.148695,1
K201430,F,14,25/04/98,30.033333,8,Pre Pay,CAT 200,Active,ASAD170,262,1402.800000,86,333.000000,2,20.000000,340.625112,49.992877,5.354198,3.872093,10.000000,350,1755.800000,5.016571,2096.425112,MedHigh,555.800000,8.994760,49.992877,152.180411,302.180411,OK,0.144141,1
K201380,M,16,25/03/99,18.900000,1,Pre Pay,CAT 200,Churned,S50,17,687.000000,204,638.099999,3,22.200000,337.401544,11.120478,40.411765,3.127941,7.400000,224,1347.299999,6.014732,1684.701543,MedHigh,147.299999,7.549544,11.120478,112.340941,262.340941,OK,0.155720,1
K201490,F,19,27/06/99,15.766667,2,Pre Pay,CAT 200,Churned,ASAD90,241,1297.800001,31,64.800001,15,27.000000,306.010250,18.333731,5.385062,2.090323,1.800000,287,1389.600002,4.841812,1695.610252,MedHigh,189.600002,9.669689,18.333731,110.136806,260.136806,OK,0.153418,1
K201910,M,21,09/05/99,17.400000,0,Pre Pay,CAT 200,Churned,ASAD90,230,1269.600000,51,179.400000,0,0.000000,334.046068,23.436208,5.520000,3.517647,0.000000,281,1449.000000,5.156584,1783.046068,MedHigh,249.000000,9.380952,23.358571,123.572392,273.572392,OK,0.153430,1
K150900,M,26,21/07/97,39.300000,3,Pre Pay,CAT 200,Churned,S50,38,841.200000,146,274.500000,36,100.800000,296.572134,1.395482,22.136842,1.880137,2.800000,220,1216.500000,5.529545,1513.072134,Med,16.500000,8.457460,1.395481,90.367121,240.367121,OK,0.158860,1
K150990,F,43,10/12/99,10.233333,2,Pre Pay,CAT 200,Active,ASAD170,55,1287.000000,66,123.900000,25,67.200000,425.921233,26.012256,23.400000,1.877273,2.688000,146,1478.100000,10.123973,1904.021233,MedHigh,278.100000,9.353562,26.012256,153.788626,303.788626,OK,0.159551,1
K112780,F,26,11/02/98,32.466667,0,Pre Pay,CAT 200,Active,ASAD170,1065,2485.200001,8,110.399999,25,46.799999,518.160228,139.949482,2.333521,13.800000,1.872000,1098,2642.399999,2.406557,3160.560227,High,1442.399999,9.702543,139.949482,295.397551,445.397551,OK,0.140924,1
K151290,M,56,18/11/97,35.300000,1,Pre Pay,CAT 200,Churned,ASAD90,254,1315.800001,31,351.000000,3,7.000000,269.156320,42.313075,5.180315,11.322581,2.333333,288,1673.800001,5.811806,1942.956321,MedHigh,473.800001,8.930577,42.313075,123.059971,273.059971,OK,0.140538,1
K202900,M,17,21/02/99,19.966667,2,Pre Pay,CAT 200,Churned,S50,439,1693.800001,20,121.500001,0,0.000000,241.142225,60.043061,3.858314,6.075000,0.000000,459,1815.300002,3.954902,2056.442227,MedHigh,615.300002,9.665345,59.470865,131.813533,281.813533,OK,0.137039,1
K151510,F,39,19/10/99,11.966667,0,Pre Pay,CAT 200,Churned,ASAD90,35,1011.600000,69,189.900000,45,79.800000,183.328703,7.274360,28.902857,2.752174,1.773333,149,1281.300000,8.599329,1464.628703,MedHigh,81.300000,8.947553,7.274361,62.272972,212.272972,OK,0.144933,1
K202970,F,21,28/01/96,57.300000,6,Pre Pay,CAT 200,Churned,ASAD90,228,881.400000,6,368.100001,44,68.000000,413.452222,9.805342,3.865789,61.350000,1.545455,278,1317.500001,4.739209,1730.952223,MedHigh,117.500001,8.344972,9.805342,133.841008,283.841008,OK,0.163980,1
