고객ID,성별,연령,개시일,서비스기간,단선횟수,지불방법,요금제,이탈여부,핸드셋,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,평균주간통화시간,평균야간통화시간,평균주말통화시간,국내통화횟수,국내통화시간_분,평균국내통화시간,총통화시간_분
"K201260","여",13,"01/03/99",19.700000,8,"선불","CAT 200","이탈","S50",44,1514.399999,33,429.600001,29,52.200000,383.161108,70,34.418182,13.018182,1.800000,106,1996.200000,18.832075,2379.361108
"K201300","여",13,"25/10/99",11.766667,1,"선불","CAT 200","유지","ASAD170",31,1111.800001,44,262.199999,7,70.000000,281.735622,21,35.864516,5.959091,10.000000,82,1444.000000,17.609756,1725.735622
"K201400","여",14,"01/06/96",53.133333,1,"선불","CAT 200","유지","ASAD170",448,1457.399999,243,407.100000,13,24.000000,367.985178,60,3.253125,1.675309,1.846154,704,1888.499999,2.682528,2256.485177
"K201410","남",16,"13/06/99",16.233333,0,"선불","CAT 200","이탈","ASAD90",343,1573.800000,4,344.700000,40,66.600000,596.306058,70,4.588338,86.175000,1.665000,387,1985.100000,5.129457,2581.406058
"K201560","여",22,"16/02/99",20.133333,1,"선불","CAT 200","이탈","ASAD90",159,600.000000,230,398.700000,5,32.400000,305.673139,0,3.773585,1.733478,6.480000,394,1031.100000,2.617005,1336.773139
"K201630","남",22,"02/01/96",58.166667,1,"선불","CAT 200","유지","ASAD170",213,675.000000,85,459.000000,6,40.000000,271.289499,0,3.169014,5.400000,6.666667,304,1174.000000,3.861842,1445.289499
"K201660","여",22,"18/08/96",50.533333,1,"선불","CAT 200","이탈","ASAD90",187,705.600000,107,352.800000,40,72.000000,354.486844,0,3.773262,3.297196,1.800000,334,1130.400000,3.384431,1484.886844
"K201710","남",18,"31/03/97",43.033333,1,"선불","CAT 200","이탈","ASAD90",142,774.000000,60,165.900001,8,81.000000,262.910384,0,5.450704,2.765000,10.125000,210,1020.900001,4.861429,1283.810385
"K201730","남",12,"02/02/97",44.933333,9,"선불","CAT 200","이탈","ASAD90",359,1094.400000,220,624.000000,17,37.199999,489.688472,45,3.048468,2.836364,2.188235,596,1755.599999,2.945638,2245.288471
"K201840","남",22,"18/03/98",31.300000,9,"선불","CAT 200","이탈","S50",243,1338.600000,99,390.000000,22,54.000000,386.361292,51,5.508642,3.939394,2.454545,364,1782.600000,4.897253,2168.961292
"K201970","남",20,"19/04/99",18.066667,1,"선불","CAT 200","이탈","S50",51,585.600000,244,522.000000,18,33.600000,223.208438,0,11.482353,2.139344,1.866667,313,1141.200000,3.646006,1364.408438
"K202030","남",20,"10/07/99",15.333333,2,"선불","CAT 200","유지","ASAD170",310,1414.800000,68,122.400000,3,15.600000,290.342554,33,4.563871,1.800000,5.200000,381,1552.800000,4.075591,1843.142554
"K202080","남",18,"14/07/97",39.533333,5,"선불","CAT 200","이탈","ASAD90",439,1324.800000,35,124.800000,59,100.800000,306.460806,32,3.017768,3.565714,1.708475,533,1550.400000,2.908818,1856.860806
"K202100","여",18,"31/03/98",30.866667,2,"선불","CAT 200","유지","ASAD90",127,710.400002,49,355.200000,3,65.400000,258.745114,0,5.593701,7.248980,21.800000,179,1131.000002,6.318436,1389.745116
"K202160","남",20,"19/02/96",56.566667,2,"선불","CAT 200","이탈","ASAD90",330,1259.399999,0,0.000000,0,0.000000,353.406539,19,3.816364,0.000000,0.000000,330,1259.399999,3.816364,1612.806538
"K202180","남",22,"13/02/98",32.400000,1,"선불","CAT 200","이탈","ASAD90",157,1754.399999,15,38.100002,27,41.399999,593.495273,62,11.174522,2.540000,1.533333,199,1833.900000,9.215578,2427.395273
"K202210","남",14,"01/08/99",14.600000,1,"선불","CAT 200","이탈","ASAD90",144,804.600000,120,203.400000,16,106.800001,367.760501,0,5.587500,1.695000,6.675000,280,1114.800001,3.981429,1482.560502
"K202310","남",18,"26/11/98",22.866667,1,"선불","CAT 200","이탈","S50",198,1111.800001,197,318.600000,12,27.000000,299.482422,22,5.615152,1.617259,2.250000,407,1457.400001,3.580835,1756.882423
"K202350","남",17,"28/12/98",21.800000,8,"선불","CAT 200","이탈","S50",265,1206.599999,335,534.300001,21,69.599999,401.378945,50,4.553208,1.594925,3.314286,621,1810.499999,2.915459,2211.878944
"K202370","남",15,"13/04/99",18.266667,1,"선불","CAT 200","이탈","ASAD90",254,1433.400000,336,697.200000,16,133.200000,473.238789,86,5.643307,2.075000,8.325000,606,2263.800000,3.735644,2737.038789
"K202510","남",16,"17/12/98",22.166667,5,"선불","CAT 200","이탈","ASAD90",211,808.799999,252,459.300000,11,38.500000,256.401871,8,3.833175,1.822619,3.500000,474,1306.599999,2.756540,1563.001870
"K202650","여",24,"25/09/98",24.933333,7,"선불","CAT 200","유지","ASAD170",310,1771.200000,3,5.400000,32,51.000000,454.405818,61,5.713548,1.800000,1.593750,345,1827.600000,5.297391,2282.005818
"K202720","남",23,"19/10/96",48.466667,1,"선불","CAT 200","이탈","S50",278,1597.800001,417,640.500001,50,107.400000,652.371191,96,5.747482,1.535971,2.148000,745,2345.700002,3.148591,2998.071193
"K202730","남",16,"28/09/98",24.833333,11,"선불","CAT 200","이탈","S50",272,894.600001,1,245.400000,54,134.399999,205.623245,6,3.288971,245.400000,2.488889,327,1274.400000,3.897248,1480.023245
"K202960","여",19,"25/12/99",9.733333,11,"선불","CAT 200","이탈","ASAD90",366,1413.600000,88,155.099999,9,19.000000,317.431780,36,3.862295,1.762500,2.111111,463,1587.699999,3.429158,1905.131779
"K203030","여",15,"16/05/98",29.333333,2,"선불","CAT 200","유지","ASAD170",24,1224.000000,63,223.200001,3,21.600000,329.043445,24,51.000000,3.542857,7.200000,90,1468.800001,16.320000,1797.843446
"K203110","여",17,"17/04/96",54.633333,2,"선불","CAT 200","이탈","S50",18,1104.000000,267,536.700001,12,25.000000,385.449395,38,61.333333,2.010112,2.083333,297,1665.700001,5.608418,2051.149396
"K203150","남",24,"31/12/98",21.700000,2,"선불","CAT 200","이탈","ASAD90",17,907.800001,24,120.600000,18,36.600000,191.539897,0,53.400000,5.025000,2.033333,59,1065.000001,18.050847,1256.539898
"K203270","남",23,"22/09/98",25.033333,2,"선불","CAT 200","유지","ASAD170",11,973.200000,60,307.800000,0,0.000000,314.980359,7,88.472727,5.130000,0.000000,71,1281.000000,18.042254,1595.980359
"K203440","여",25,"26/02/98",31.966667,2,"선불","CAT 200","이탈","ASAD90",26,1081.199999,218,423.600000,24,36.500001,340.007007,29,41.584615,1.943119,1.520833,268,1541.300000,5.751119,1881.307007
"K203520","여",21,"25/12/96",46.233333,1,"선불","CAT 200","이탈","ASAD90",2,987.000000,180,307.200000,8,53.400000,443.866547,12,493.500000,1.706667,6.675000,190,1347.600000,7.092632,1791.466547
"K203720","남",25,"17/10/98",24.200000,0,"선불","CAT 200","유지","ASAD170",8,985.799999,18,315.599999,72,125.400001,450.826895,19,123.225000,17.533333,1.741667,98,1426.799999,14.559184,1877.626894
"K203790","여",25,"10/10/97",36.600000,2,"선불","CAT 200","유지","ASAD170",15,690.000000,276,554.400001,4,67.800000,238.892885,8,46.000000,2.008696,16.950000,295,1312.200001,4.448136,1551.092886
"K203950","여",25,"31/12/97",33.866667,0,"선불","CAT 200","유지","ASAD170",6,1329.000000,141,273.900001,20,47.000000,491.593866,40,221.500000,1.942553,2.350000,167,1649.900001,9.879641,2141.493867
"K204050","남",16,"11/07/99",15.300000,2,"선불","CAT 200","이탈","ASAD90",2,912.000000,17,44.700000,34,126.600000,313.324880,0,456.000000,2.629412,3.723529,53,1083.300000,20.439623,1396.624880
"K204080","여",12,"31/12/96",46.033333,1,"선불","CAT 200","이탈","ASAD90",2,1952.400000,280,538.200001,0,0.000000,707.330984,115,976.200000,1.922143,0.000000,282,2490.600001,8.831915,3197.930985
"K204110","남",23,"18/02/99",20.066667,1,"선불","Play 100","이탈","S50",0,0.000000,55,143.100000,5,69.000000,197.384449,0,0.000000,2.601818,13.800000,60,212.100000,3.535000,409.484449
"K204150","여",24,"27/09/99",12.700000,3,"선불","Play 100","유지","ASAD170",71,172.800001,252,468.900000,0,0.000000,180.832326,4,2.433803,1.860714,0.000000,323,641.700001,1.986687,822.532327
"K204240","남",20,"20/03/99",19.066667,0,"선불","Play 100","이탈","ASAD90",139,225.000000,179,377.400000,27,81.600000,196.333266,9,1.618705,2.108380,3.022222,345,684.000000,1.982609,880.333266
"K204290","남",19,"05/07/99",15.500000,1,"선불","Play 100","이탈","ASAD90",106,238.800000,5,439.500000,14,48.500000,211.355588,14,2.252830,87.900000,3.464286,125,726.800000,5.814400,938.155588
"K204490","여",24,"12/10/96",48.700000,11,"선불","Play 100","이탈","ASAD90",109,217.800000,194,407.400001,1,106.200000,212.597737,14,1.998165,2.100000,106.200000,304,731.400001,2.405921,943.997738
"K204530","여",14,"21/08/99",13.933333,1,"선불","Play 100","이탈","S50",126,267.000000,79,427.500000,3,5.400000,201.348074,12,2.119048,5.411392,1.800000,208,699.900000,3.364904,901.248074
"K204550","여",15,"15/09/97",37.433333,2,"선불","Play 100","이탈","ASAD90",39,177.000000,189,452.100001,7,25.200001,192.282176,5,4.538462,2.392063,3.600000,235,654.300002,2.784255,846.582178
"K204590","여",24,"28/11/97",34.966667,2,"선불","Play 100","이탈","S50",87,306.000000,211,385.500001,5,24.000000,192.303263,15,3.517241,1.827014,4.800000,303,715.500001,2.361386,907.803264
"K204650","여",15,"28/06/96",52.233333,1,"선불","Play 100","이탈","S50",115,344.400000,121,359.100000,7,17.000000,230.436203,17,2.994783,2.967769,2.428571,243,720.500000,2.965021,950.936203
"K204660","남",17,"25/02/99",19.833333,2,"선불","Play 100","이탈","ASAD90",7,40.200000,138,573.000000,17,47.400000,182.497731,3,5.742857,4.152174,2.788235,162,660.600000,4.077778,843.097731
"K204670","남",24,"02/12/99",10.500000,0,"선불","Play 100","이탈","ASAD90",2,66.600000,280,589.800001,33,57.500000,231.251573,7,33.300000,2.106429,1.742424,315,713.900001,2.266349,945.151574
"K204790","남",16,"20/02/96",56.533333,2,"선불","Play 100","유지","ASAD170",5,87.600000,22,566.100000,31,57.600001,210.494612,8,17.520000,25.731818,1.858065,58,711.300001,12.263793,921.794613
"K204860","남",25,"22/01/98",33.133333,0,"선불","Play 100","이탈","ASAD90",12,40.800000,401,603.000000,49,99.000000,232.623552,8,3.400000,1.503741,2.020408,462,742.800000,1.607792,975.423552
"K205030","여",16,"25/11/98",22.900000,11,"선불","Play 100","이탈","ASAD90",79,283.200000,37,273.600000,35,139.800000,212.732034,12,3.584810,7.394595,3.994286,151,696.600000,4.613245,909.332034
"K205100","남",20,"20/01/98",33.200000,1,"선불","Play 100","이탈","ASAD90",25,138.600000,137,451.799999,10,79.200001,201.532903,6,5.544000,3.297810,7.920000,172,669.600000,3.893023,871.132903
"K205120","남",20,"02/01/98",33.800000,2,"선불","Play 100","이탈","S50",15,180.599999,280,469.200000,23,47.000000,194.329749,9,12.040000,1.675714,2.043478,318,696.799999,2.191195,891.129748
"K205130","여",21,"31/01/98",32.833333,0,"선불","Play 100","이탈","ASAD90",73,259.200000,237,400.200000,7,47.400000,186.719245,13,3.550685,1.688608,6.771429,317,706.800000,2.229653,893.519245
"K205160","남",21,"02/09/97",37.866667,2,"선불","Play 300","이탈","ASAD90",150,348.000000,213,627.900000,12,48.000000,249.783166,0,2.320000,2.947887,4.000000,375,1023.900000,2.730400,1273.683166
"K205250","남",18,"02/12/99",10.500000,2,"선불","Play 300","이탈","ASAD90",223,426.600000,243,420.300000,23,73.500002,296.585256,0,1.913004,1.729630,3.195652,489,920.400002,1.882209,1216.985258
"K205350","여",25,"23/01/99",20.933333,1,"선불","Play 300","유지","ASAD170",129,357.000000,58,669.000000,2,18.000000,187.826140,0,2.767442,11.534483,9.000000,189,1044.000000,5.523810,1231.826140
"K205540","남",19,"01/03/96",56.200000,1,"선불","Play 300","이탈","ASAD90",136,263.400001,252,509.699999,1,2.400000,183.179126,0,1.936765,2.022619,2.400000,389,775.500000,1.993573,958.679126
"K205570","여",15,"24/12/99",9.766667,0,"선불","Play 300","이탈","ASAD90",415,624.599999,282,634.500000,34,51.599999,264.386833,0,1.505060,2.250000,1.517647,731,1310.699998,1.793023,1575.086831
"K205590","남",23,"10/12/97",34.566667,2,"선불","Play 300","이탈","ASAD90",142,295.199999,90,653.700000,6,78.599999,300.404286,0,2.078873,7.263333,13.100000,238,1027.499998,4.317227,1327.904284
"K205630","남",22,"12/04/98",30.466667,0,"선불","Play 300","유지","ASAD170",0,0.000000,249,465.899999,14,65.000000,389.843448,0,0.000000,1.871084,4.642857,263,530.899999,2.018631,920.743447
"K205790","여",19,"13/10/96",48.666667,1,"선불","Play 300","이탈","ASAD90",251,451.799999,49,519.600000,3,57.600000,249.918215,0,1.800000,10.604082,19.200000,303,1028.999999,3.396040,1278.918214
"K206080","여",14,"14/10/96",48.633333,0,"선불","Play 300","이탈","S50",180,372.000000,48,621.599999,5,9.500001,260.680486,0,2.066667,12.950000,1.900000,233,1003.100000,4.305150,1263.780486
"K206260","여",24,"07/05/98",29.633333,0,"선불","Play 300","이탈","ASAD90",125,282.000000,53,816.300000,8,56.000000,366.166773,0,2.256000,15.401887,7.000000,186,1154.300000,6.205914,1520.466773
"K206340","여",23,"21/07/99",14.966667,0,"선불","Play 300","이탈","ASAD90",129,196.799999,174,579.900001,1,7.200000,236.408040,0,1.525581,3.332759,7.200000,304,783.900000,2.578618,1020.308040
"K206560","남",19,"31/01/98",32.833333,0,"선불","Play 300","이탈","ASAD170",176,480.000000,147,425.400001,4,76.800000,190.952318,0,2.727273,2.893878,19.200000,327,982.200001,3.003670,1173.152319
"K206570","여",16,"22/12/99",9.833333,4,"선불","Play 300","이탈","ASAD90",239,418.799999,302,601.200001,22,43.000000,206.596436,0,1.752301,1.990728,1.954545,563,1063.000000,1.888099,1269.596436
"K206580","여",15,"15/11/97",35.400000,2,"선불","Play 300","이탈","ASAD90",135,236.400000,156,519.000000,57,115.200000,250.753366,0,1.751111,3.326923,2.021053,348,870.600000,2.501724,1121.353366
"K206780","여",16,"25/12/99",9.733333,0,"선불","Play 300","이탈","S50",226,400.200001,287,792.000000,5,18.000000,373.649203,0,1.770796,2.759582,3.600000,518,1210.200001,2.336293,1583.849204
"K206820","남",13,"03/05/98",29.766667,0,"선불","Play 300","유지","ASAD170",211,440.400000,299,644.400000,21,58.500003,192.899226,0,2.087204,2.155184,2.785714,531,1143.300003,2.153107,1336.199229
"K207030","남",18,"03/01/97",45.933333,2,"선불","Play 300","이탈","ASAD90",172,456.000000,181,446.400000,26,46.200001,209.383033,0,2.651163,2.466298,1.776923,379,948.600001,2.502902,1157.983034
"K207080","여",19,"18/07/96",51.566667,0,"선불","Play 300","유지","ASAD90",173,397.200000,188,622.800000,35,53.000000,307.450321,0,2.295954,3.312766,1.514286,396,1073.000000,2.709596,1380.450321
"K207190","여",21,"10/12/97",34.566667,1,"선불","Play 300","이탈","ASAD90",146,284.400000,92,535.199999,62,139.199999,248.743156,0,1.947945,5.817391,2.245161,300,958.799998,3.196000,1207.543154
"K207310","여",15,"08/09/98",25.500000,0,"선불","Play 300","유지","ASAD170",350,569.400000,318,546.299999,8,37.800000,338.624272,0,1.626857,1.717925,4.725000,676,1153.499999,1.706361,1492.124271
"K207360","남",21,"06/01/97",45.833333,2,"선불","Play 300","유지","ASAD170",313,493.199999,268,607.199999,3,14.000000,233.735024,0,1.575719,2.265672,4.666667,584,1114.399998,1.908219,1348.135022
"K207410","남",22,"15/10/99",12.100000,5,"선불","Play 300","이탈","ASAD90",125,212.400000,141,581.699999,10,22.199999,180.197097,0,1.699200,4.125532,2.220000,276,816.299998,2.957609,996.497095
"K207450","남",14,"20/06/99",16.000000,0,"선불","Play 300","이탈","ASAD90",175,463.200000,226,630.000000,4,7.800000,280.799857,0,2.646857,2.787611,1.950000,405,1101.000000,2.718519,1381.799857
"K207580","여",13,"08/04/97",42.766667,0,"선불","Play 300","유지","ASAD170",108,231.000000,245,469.500000,55,111.000000,265.686442,0,2.138889,1.916327,2.018182,408,811.500000,1.988971,1077.186442
"K207780","남",12,"10/12/97",34.566667,7,"선불","Play 300","이탈","ASAD90",150,347.400000,39,632.100000,9,22.800000,255.011585,0,2.316000,16.207692,2.533333,198,1002.300000,5.062121,1257.311585
"K207910","남",13,"09/12/97",34.600000,0,"선불","Play 300","이탈","ASAD90",308,480.600000,141,445.500001,11,36.500001,206.220311,0,1.560390,3.159574,3.318182,460,962.600002,2.092609,1168.820313
"K207940","여",21,"03/04/98",30.766667,5,"선불","Play 300","이탈","ASAD90",175,390.000000,87,633.600000,4,26.000000,260.819849,0,2.228571,7.282759,6.500000,266,1049.600000,3.945865,1310.419849
"K207970","여",18,"03/01/99",21.600000,1,"선불","Play 300","유지","ASAD170",135,276.000000,139,831.000000,12,42.000000,367.910365,0,2.044444,5.978417,3.500000,286,1149.000000,4.017483,1516.910365
"K208080","남",14,"06/09/98",25.566667,4,"선불","Play 300","이탈","S50",94,279.600001,9,519.600001,23,54.000000,202.297218,0,2.974468,57.733333,2.347826,126,853.200002,6.771429,1055.497220
"K208110","남",17,"11/02/99",20.300000,1,"선불","Play 300","이탈","S50",52,265.800000,143,525.600000,5,21.000000,205.550153,0,5.111538,3.675524,4.200000,200,812.400000,4.062000,1017.950153
"K208150","남",25,"15/03/97",43.566667,7,"선불","Play 300","이탈","ASAD90",132,516.600000,381,763.799999,0,0.000000,358.185934,0,3.913636,2.004724,0.000000,513,1280.399999,2.495906,1638.585933
"K208180","남",23,"25/01/99",20.866667,0,"선불","Play 300","유지","ASAD170",103,603.600001,214,572.399999,38,111.600001,342.525099,0,5.860194,2.674766,2.936842,355,1287.600001,3.627042,1630.125100
"K208310","남",24,"26/02/99",19.800000,0,"선불","Play 300","이탈","ASAD90",30,489.000000,128,603.000000,7,48.500000,326.481200,0,16.300000,4.710938,6.928571,165,1140.500000,6.912121,1466.981200
"K208320","남",22,"27/09/98",24.866667,0,"선불","Play 300","이탈","ASAD90",270,821.400000,293,844.800000,5,22.200000,210.629068,0,3.042222,2.883276,4.440000,568,1688.400000,2.972535,1899.029068
"K208530","남",25,"20/09/97",37.266667,0,"선불","Play 300","이탈","S50",82,493.200000,99,699.300000,46,75.600001,273.941370,0,6.014634,7.063636,1.643478,227,1268.100001,5.586344,1542.041371
"K208600","여",24,"25/04/97",42.200000,1,"선불","Play 300","이탈","S50",5,176.400000,260,738.899999,53,91.800001,208.511837,0,35.280000,2.841923,1.732075,318,1007.100000,3.166981,1215.611837
"K208620","여",18,"28/04/98",29.933333,2,"선불","Play 300","이탈","S50",119,384.000000,230,398.100001,3,16.800000,256.138307,0,3.226891,1.730870,5.600000,352,798.900001,2.269602,1055.038308
"K208970","여",15,"25/11/96",47.233333,1,"선불","Play 300","이탈","ASAD90",16,506.399999,149,485.100001,2,46.800000,332.861861,0,31.650000,3.255705,23.400000,167,1038.300000,6.217365,1371.161861
"K208980","여",15,"26/11/97",35.033333,0,"선불","Play 300","이탈","ASAD90",14,437.400000,144,474.000000,4,28.200000,217.058008,0,31.242857,3.291667,7.050000,162,939.600000,5.800000,1156.658008
"K209030","여",12,"23/06/98",28.066667,8,"선불","Play 300","이탈","S50",42,345.000000,240,426.900000,4,108.600000,247.060502,0,8.214286,1.778750,27.150000,286,880.500000,3.078671,1127.560502
"K209090","여",24,"18/06/96",52.566667,0,"선불","Play 300","이탈","ASAD90",31,393.600000,15,334.500001,66,105.000000,240.833212,0,12.696774,22.300000,1.590909,112,833.100001,7.438393,1073.933213
